train_no,station_code,stop_sequence,scheduled_arrival_ts,scheduled_departure_ts,is_stop,train_type
T0519,HWH,1,2026-01-14 01:55:00.000000000,2026-01-14 01:57:00.000000000,True,
T0519,BLY,2,2026-01-14 02:07:42.000000000,2026-01-14 02:08:12.000000000,True,
T0519,SRP,3,2026-01-14 02:12:36.000000000,2026-01-14 02:13:06.000000000,True,
T0520,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0520,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0520,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0521,HWH,1,2026-01-14 01:55:00.000000000,2026-01-14 01:57:00.000000000,True,
T0521,BLY,2,2026-01-14 02:07:42.000000000,2026-01-14 02:08:12.000000000,True,
T0521,SRP,3,2026-01-14 02:12:36.000000000,2026-01-14 02:13:06.000000000,True,
T0522,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0522,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0522,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0523,HWH,1,2026-01-14 01:50:00.000000000,2026-01-14 01:52:00.000000000,True,
T0523,BLY,2,2026-01-14 02:02:42.000000000,2026-01-14 02:03:12.000000000,True,
T0523,SRP,3,2026-01-14 02:07:36.000000000,2026-01-14 02:08:06.000000000,True,
T0524,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0524,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0524,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0525,HWH,1,2026-01-14 01:55:00.000000000,2026-01-14 01:57:00.000000000,True,
T0525,BLY,2,2026-01-14 02:07:42.000000000,2026-01-14 02:08:12.000000000,True,
T0525,SRP,3,2026-01-14 02:12:36.000000000,2026-01-14 02:13:06.000000000,True,
T0526,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0526,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0526,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0527,HWH,1,2026-01-14 01:55:00.000000000,2026-01-14 01:57:00.000000000,True,
T0527,BLY,2,2026-01-14 02:07:42.000000000,2026-01-14 02:08:12.000000000,True,
T0527,SRP,3,2026-01-14 02:12:36.000000000,2026-01-14 02:13:06.000000000,True,
T0528,HWH,1,2026-01-14 01:55:00.000000000,2026-01-14 01:57:00.000000000,True,
T0528,BLY,2,2026-01-14 02:07:42.000000000,2026-01-14 02:08:12.000000000,True,
T0528,SRP,3,2026-01-14 02:12:36.000000000,2026-01-14 02:13:06.000000000,True,
T0529,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0529,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0529,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0530,BLY,2,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0530,SRP,3,2026-01-14 00:11:24.000000000,2026-01-14 00:11:54.000000000,True,
T0530,CGR,4,2026-01-14 00:18:06.000000000,2026-01-14 00:18:36.000000000,True,
T0530,CNS,5,2026-01-14 00:25:42.000000000,2026-01-14 00:26:12.000000000,True,
T0530,BDC,6,2026-01-14 00:37:12.000000000,2026-01-14 00:37:42.000000000,True,
T0531,BLY,2,2026-01-14 01:10:00.000000000,2026-01-14 01:12:00.000000000,True,
T0531,SRP,3,2026-01-14 01:16:24.000000000,2026-01-14 01:16:54.000000000,True,
T0531,CGR,4,2026-01-14 01:23:06.000000000,2026-01-14 01:23:36.000000000,True,
T0531,CNS,5,2026-01-14 01:30:42.000000000,2026-01-14 01:31:12.000000000,True,
T0531,BDC,6,2026-01-14 01:42:12.000000000,2026-01-14 01:42:42.000000000,True,
T0532,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0533,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0534,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0535,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0536,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0537,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0538,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0539,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0540,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0541,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0542,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0543,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0544,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0545,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0546,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0547,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0548,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0549,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0550,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0551,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0552,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0553,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0554,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0555,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0556,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0557,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0558,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0559,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0560,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0561,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0562,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0563,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0564,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0565,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0566,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0567,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0568,BDC,6,2026-01-14 00:20:00.000000000,2026-01-14 00:22:00.000000000,True,
T0569,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0570,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0570,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0570,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0570,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0570,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0570,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0571,HWH,1,2026-01-14 01:15:00.000000000,2026-01-14 01:17:00.000000000,True,
T0571,CGR,4,2026-01-14 01:25:00.000000000,2026-01-14 01:25:30.000000000,True,
T0571,CNS,5,2026-01-14 01:32:36.000000000,2026-01-14 01:33:06.000000000,True,
T0571,BDC,6,2026-01-14 01:44:06.000000000,2026-01-14 01:44:36.000000000,True,
T0572,HWH,1,2026-01-14 01:40:00.000000000,2026-01-14 01:42:00.000000000,True,
T0572,BLY,2,2026-01-14 01:52:42.000000000,2026-01-14 01:53:12.000000000,True,
T0572,SRP,3,2026-01-14 01:57:36.000000000,2026-01-14 01:58:06.000000000,True,
T0572,CGR,4,2026-01-14 02:04:18.000000000,2026-01-14 02:04:48.000000000,True,
T0572,CNS,5,2026-01-14 02:11:54.000000000,2026-01-14 02:12:24.000000000,True,
T0572,BDC,6,2026-01-14 02:23:24.000000000,2026-01-14 02:23:54.000000000,True,
T0573,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0573,SRP,3,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0573,CGR,4,2026-01-14 00:21:42.000000000,2026-01-14 00:22:12.000000000,True,
T0573,CNS,5,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0573,BDC,6,2026-01-14 00:40:48.000000000,2026-01-14 00:41:18.000000000,True,
T0574,HWH,1,2026-01-14 01:30:00.000000000,2026-01-14 01:32:00.000000000,True,
T0574,SRP,3,2026-01-14 01:40:00.000000000,2026-01-14 01:40:30.000000000,True,
T0574,CGR,4,2026-01-14 01:46:42.000000000,2026-01-14 01:47:12.000000000,True,
T0574,CNS,5,2026-01-14 01:54:18.000000000,2026-01-14 01:54:48.000000000,True,
T0574,BDC,6,2026-01-14 02:05:48.000000000,2026-01-14 02:06:18.000000000,True,
T0575,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0575,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0575,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0575,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0575,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0575,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0576,HWH,1,2026-01-14 02:20:00.000000000,2026-01-14 02:22:00.000000000,True,
T0576,BLY,2,2026-01-14 02:32:42.000000000,2026-01-14 02:33:12.000000000,True,
T0576,SRP,3,2026-01-14 02:37:36.000000000,2026-01-14 02:38:06.000000000,True,
T0576,CGR,4,2026-01-14 02:44:18.000000000,2026-01-14 02:44:48.000000000,True,
T0576,CNS,5,2026-01-14 02:51:54.000000000,2026-01-14 02:52:24.000000000,True,
T0576,BDC,6,2026-01-14 03:03:24.000000000,2026-01-14 03:03:54.000000000,True,
T0577,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0577,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0577,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0577,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0577,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0577,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0578,HWH,1,2026-01-14 02:20:00.000000000,2026-01-14 02:22:00.000000000,True,
T0578,BLY,2,2026-01-14 02:32:42.000000000,2026-01-14 02:33:12.000000000,True,
T0578,SRP,3,2026-01-14 02:37:36.000000000,2026-01-14 02:38:06.000000000,True,
T0578,CGR,4,2026-01-14 02:44:18.000000000,2026-01-14 02:44:48.000000000,True,
T0578,CNS,5,2026-01-14 02:51:54.000000000,2026-01-14 02:52:24.000000000,True,
T0578,BDC,6,2026-01-14 03:03:24.000000000,2026-01-14 03:03:54.000000000,True,
T0579,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0579,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0579,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0579,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0579,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0579,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0580,HWH,1,2026-01-14 02:20:00.000000000,2026-01-14 02:22:00.000000000,True,
T0580,BLY,2,2026-01-14 02:32:42.000000000,2026-01-14 02:33:12.000000000,True,
T0580,SRP,3,2026-01-14 02:37:36.000000000,2026-01-14 02:38:06.000000000,True,
T0580,CGR,4,2026-01-14 02:44:18.000000000,2026-01-14 02:44:48.000000000,True,
T0580,CNS,5,2026-01-14 02:51:54.000000000,2026-01-14 02:52:24.000000000,True,
T0580,BDC,6,2026-01-14 03:03:24.000000000,2026-01-14 03:03:54.000000000,True,
T0581,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0582,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0583,BDC,6,2026-01-14 01:00:00.000000000,2026-01-14 01:02:00.000000000,True,
T0584,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0585,BDC,6,2026-01-14 02:05:00.000000000,2026-01-14 02:07:00.000000000,True,
T0586,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0587,BDC,6,2026-01-14 02:20:00.000000000,2026-01-14 02:22:00.000000000,True,
T0588,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0589,BDC,6,2026-01-14 02:15:00.000000000,2026-01-14 02:17:00.000000000,True,
T0590,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0591,BDC,6,2026-01-14 02:20:00.000000000,2026-01-14 02:22:00.000000000,True,
T0592,BDC,6,2026-01-14 02:20:00.000000000,2026-01-14 02:22:00.000000000,True,
T0593,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0594,BDC,6,2026-01-14 02:20:00.000000000,2026-01-14 02:22:00.000000000,True,
T0595,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0596,BDC,6,2026-01-14 02:05:00.000000000,2026-01-14 02:07:00.000000000,True,
T0597,BDC,6,2026-01-14 02:20:00.000000000,2026-01-14 02:22:00.000000000,True,
T0598,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0599,BDC,6,2026-01-14 02:05:00.000000000,2026-01-14 02:07:00.000000000,True,
T0600,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0601,BDC,6,2026-01-14 01:30:00.000000000,2026-01-14 01:32:00.000000000,True,
T0602,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0603,BDC,6,2026-01-14 01:30:00.000000000,2026-01-14 01:32:00.000000000,True,
T0604,BDC,6,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0605,BDC,6,2026-01-14 01:30:00.000000000,2026-01-14 01:32:00.000000000,True,
T0606,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0606,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0606,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0606,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0606,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0606,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0607,HWH,1,2026-01-14 02:40:00.000000000,2026-01-14 02:42:00.000000000,True,
T0607,BLY,2,2026-01-14 02:52:42.000000000,2026-01-14 02:53:12.000000000,True,
T0607,SRP,3,2026-01-14 02:57:36.000000000,2026-01-14 02:58:06.000000000,True,
T0607,CGR,4,2026-01-14 03:04:18.000000000,2026-01-14 03:04:48.000000000,True,
T0607,CNS,5,2026-01-14 03:11:54.000000000,2026-01-14 03:12:24.000000000,True,
T0607,BDC,6,2026-01-14 03:23:24.000000000,2026-01-14 03:23:54.000000000,True,
T0608,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0608,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0608,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0608,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0608,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0608,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0609,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0609,BLY,2,2026-01-14 03:02:42.000000000,2026-01-14 03:03:12.000000000,True,
T0609,SRP,3,2026-01-14 03:07:36.000000000,2026-01-14 03:08:06.000000000,True,
T0609,CGR,4,2026-01-14 03:14:18.000000000,2026-01-14 03:14:48.000000000,True,
T0609,CNS,5,2026-01-14 03:21:54.000000000,2026-01-14 03:22:24.000000000,True,
T0609,BDC,6,2026-01-14 03:33:24.000000000,2026-01-14 03:33:54.000000000,True,
T0610,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0610,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0610,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0610,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0610,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0610,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0611,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0611,BLY,2,2026-01-14 03:02:42.000000000,2026-01-14 03:03:12.000000000,True,
T0611,SRP,3,2026-01-14 03:07:36.000000000,2026-01-14 03:08:06.000000000,True,
T0611,CGR,4,2026-01-14 03:14:18.000000000,2026-01-14 03:14:48.000000000,True,
T0611,CNS,5,2026-01-14 03:21:54.000000000,2026-01-14 03:22:24.000000000,True,
T0611,BDC,6,2026-01-14 03:33:24.000000000,2026-01-14 03:33:54.000000000,True,
T0612,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0612,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0612,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0612,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0612,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0612,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0613,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0613,BLY,2,2026-01-14 03:02:42.000000000,2026-01-14 03:03:12.000000000,True,
T0613,SRP,3,2026-01-14 03:07:36.000000000,2026-01-14 03:08:06.000000000,True,
T0613,CGR,4,2026-01-14 03:14:18.000000000,2026-01-14 03:14:48.000000000,True,
T0613,CNS,5,2026-01-14 03:21:54.000000000,2026-01-14 03:22:24.000000000,True,
T0613,BDC,6,2026-01-14 03:33:24.000000000,2026-01-14 03:33:54.000000000,True,
T0614,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0614,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0614,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0614,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0614,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0614,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0615,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0615,BLY,2,2026-01-14 03:02:42.000000000,2026-01-14 03:03:12.000000000,True,
T0615,SRP,3,2026-01-14 03:07:36.000000000,2026-01-14 03:08:06.000000000,True,
T0615,CGR,4,2026-01-14 03:14:18.000000000,2026-01-14 03:14:48.000000000,True,
T0615,CNS,5,2026-01-14 03:21:54.000000000,2026-01-14 03:22:24.000000000,True,
T0615,BDC,6,2026-01-14 03:33:24.000000000,2026-01-14 03:33:54.000000000,True,
T0616,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0616,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0616,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0616,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0616,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0616,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0617,HWH,1,2026-01-14 00:15:00.000000000,2026-01-14 00:17:00.000000000,True,
T0617,BDC,6,2026-01-14 00:25:00.000000000,2026-01-14 00:25:30.000000000,True,
T0618,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0618,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0618,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0618,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0618,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0618,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0619,HWH,1,2026-01-14 02:20:00.000000000,2026-01-14 02:22:00.000000000,True,
T0619,SRP,3,2026-01-14 02:30:00.000000000,2026-01-14 02:30:30.000000000,True,
T0619,CGR,4,2026-01-14 02:36:42.000000000,2026-01-14 02:37:12.000000000,True,
T0619,CNS,5,2026-01-14 02:44:18.000000000,2026-01-14 02:44:48.000000000,True,
T0619,BDC,6,2026-01-14 02:55:48.000000000,2026-01-14 02:56:18.000000000,True,
T0620,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0620,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0620,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0620,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0620,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0620,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0621,HWH,1,2026-01-14 01:50:00.000000000,2026-01-14 01:52:00.000000000,True,
T0621,SRP,3,2026-01-14 02:00:00.000000000,2026-01-14 02:00:30.000000000,True,
T0621,CGR,4,2026-01-14 02:06:42.000000000,2026-01-14 02:07:12.000000000,True,
T0621,CNS,5,2026-01-14 02:14:18.000000000,2026-01-14 02:14:48.000000000,True,
T0621,BDC,6,2026-01-14 02:25:48.000000000,2026-01-14 02:26:18.000000000,True,
T0622,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0622,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0622,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0622,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0622,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0622,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0623,HWH,1,2026-01-14 02:15:00.000000000,2026-01-14 02:17:00.000000000,True,
T0623,SRP,3,2026-01-14 02:25:00.000000000,2026-01-14 02:25:30.000000000,True,
T0623,CGR,4,2026-01-14 02:31:42.000000000,2026-01-14 02:32:12.000000000,True,
T0623,CNS,5,2026-01-14 02:39:18.000000000,2026-01-14 02:39:48.000000000,True,
T0623,BDC,6,2026-01-14 02:50:48.000000000,2026-01-14 02:51:18.000000000,True,
T0624,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0624,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0624,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0624,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0624,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0624,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0625,HWH,1,2026-01-14 02:15:00.000000000,2026-01-14 02:17:00.000000000,True,
T0625,SRP,3,2026-01-14 02:25:00.000000000,2026-01-14 02:25:30.000000000,True,
T0625,CGR,4,2026-01-14 02:31:42.000000000,2026-01-14 02:32:12.000000000,True,
T0625,CNS,5,2026-01-14 02:39:18.000000000,2026-01-14 02:39:48.000000000,True,
T0625,BDC,6,2026-01-14 02:50:48.000000000,2026-01-14 02:51:18.000000000,True,
T0626,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0626,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0626,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0626,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0626,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0626,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0627,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0627,BLY,2,2026-01-14 03:02:42.000000000,2026-01-14 03:03:12.000000000,True,
T0627,SRP,3,2026-01-14 03:07:36.000000000,2026-01-14 03:08:06.000000000,True,
T0627,CGR,4,2026-01-14 03:14:18.000000000,2026-01-14 03:14:48.000000000,True,
T0627,CNS,5,2026-01-14 03:21:54.000000000,2026-01-14 03:22:24.000000000,True,
T0627,BDC,6,2026-01-14 03:33:24.000000000,2026-01-14 03:33:54.000000000,True,
T0628,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0628,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0628,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0628,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
