train_no,station_code,event_type,scheduled_time_ts,actual_time_ts,delay_minutes
T0172,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:05:59.780029867,1.0
T0248,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:02.158107020,1.04
T0658,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:02.963785161,1.05
T0003,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:03.203793290,1.05
T0269,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:04.272835434,1.07
T0025,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:05.764946288,1.1
T0529,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:06.475327534,1.11
T0803,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:07.520074599,1.13
T0108,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:07.619959081,1.13
T0275,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:08.072728692,1.13
T0737,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:08.559584722,1.14
T0565,BDC,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:08.706821404,1.15
T0678,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:09.473315247,1.16
T0731,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:10.399599656,1.17
T0412,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:10.438740403,1.17
T0563,BDC,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:10.737218106,1.18
T0071,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:11.015221259,1.18
T0760,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:13.785321690,1.23
T0345,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:14.823889528,1.25
T0252,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:16.111391027,1.27
T0224,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:16.845596750,1.28
T0744,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:17.623351582,1.29
T0434,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:17.942779731,1.3
T0329,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:18.095798687,1.3
T0218,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:19.553976348,1.33
T0097,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:19.885314587,1.33
T0717,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:20.728741280,1.35
T0668,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:21.635019552,1.36
T0811,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:21.723349473,1.36
T0518,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:21.771236263,1.36
T0152,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:22.877606994,1.38
T0672,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:22.976408419,1.38
T0339,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:24.063962761,1.4
T0729,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:24.363732052,1.41
T0063,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:24.698777531,1.41
T0446,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:25.116047998,1.42
T0258,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:26.772846821,1.45
T0768,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:28.226098857,1.47
T0750,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:29.289162595,1.49
T0208,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:31.426879318,1.52
T0612,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:32.485908852,1.54
T0295,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:33.184773752,1.55
T0799,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:34.845443481,1.58
T0442,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:34.989567758,1.58
T0674,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:35.069114080,1.58
T0557,BDC,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:35.891426823,1.6
T0220,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:36.861602273,1.61
T0561,BDC,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:37.424904227,1.62
T0479,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:37.967120945,1.63
T0483,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:39.307875073,1.66
T0327,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:40.771959076,1.68
T0630,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:41.182516846,1.69
T0021,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:42.208054381,1.7
T0497,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:43.311406561,1.72
T0795,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:44.625747892,1.74
T0347,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:44.957695882,1.75
T0503,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:45.405988727,1.76
T0551,BDC,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:47.772120328,1.8
T0581,BDC,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:48.098415301,1.8
T0115,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:48.377372576,1.81
T0770,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:51.377380465,1.86
T0392,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:52.562953103,1.88
T0311,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:53.163656820,1.89
T0422,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:53.735789218,1.9
T0105,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:54.300745432,1.91
T0380,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:56.078452415,1.93
T0610,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:56.858685097,1.95
T0469,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:06:58.601532678,1.98
T0622,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:00.237706702,0.0
T0073,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:00.265796178,0.0
T0632,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:00.277214664,0.0
T0129,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:00.334867640,0.01
T0638,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:00.364397689,0.01
T0168,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:00.548039201,0.01
T0315,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:00.882714616,0.01
T0404,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:00.973217316,0.02
T0011,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:00.998366783,0.02
T0321,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:01.130256152,0.02
T0530,BLY,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:01.194922669,0.02
T0516,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:01.424808554,0.02
T0236,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:01.486802980,0.02
T0101,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:01.532816702,0.03
T0043,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:01.679698629,0.03
T0569,BDC,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:01.746398487,2.03
T0440,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:01.787248409,0.03
T0402,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:01.793901711,0.03
T0473,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:01.810070172,0.03
T0279,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:01.995909692,0.03
T0487,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:02.064229484,0.03
T0362,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:02.117711933,0.04
T0807,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:02.118405413,0.04
T0059,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:02.221534352,0.04
T0291,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:02.225391552,0.04
T0244,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:02.547124603,0.04
T0007,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:02.872260893,0.05
T0400,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:03.025095722,0.05
T0700,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:03.038986029,0.05
T0714,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:03.087190262,0.05
T0033,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:03.228668682,0.05
T0684,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:03.389153409,0.06
T0313,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:03.450439454,0.06
T0573,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:03.609850670,0.06
T0069,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:03.718841702,0.06
T0507,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:04.056933467,0.07
T0351,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:04.072740027,0.07
T0588,BDC,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:04.087435194,0.07
T0537,BDC,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:04.126706731,0.07
T0505,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:04.368235044,0.07
T0057,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:04.447462029,0.07
T0039,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:04.497082414,2.07
T0341,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:04.594829306,0.08
T0283,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:04.941932085,0.08
T0712,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:05.113113770,0.09
T0349,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:05.117218187,0.09
T0408,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:05.152464221,0.09
T0575,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:05.320970438,0.09
T0522,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:05.431056830,0.09
T0410,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:05.703712593,0.1
T0277,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:05.922258827,0.1
T0398,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:06.170698247,0.1
T0710,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:06.211603489,0.1
T0426,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:06.546222265,0.11
T0723,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:06.723788441,0.11
T0567,BDC,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:06.753311324,0.11
T0390,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:06.906621858,0.12
T0651,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:07.041197405,0.12
T0738,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:07.078450432,0.12
T0436,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:07.287356252,0.12
T0067,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:07.291111095,0.12
T0709,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:07.365209339,0.12
T0438,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:07.725451406,0.13
T0424,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:07.895583366,0.13
T0297,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:08.536937700,0.14
T0533,BDC,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:08.576486037,0.14
T0032,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:08.974140094,0.15
T0524,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:09.055726827,2.15
T0430,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:09.119449761,2.15
T0261,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:09.134713734,0.15
T0456,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:09.255457374,0.15
T0331,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:09.375998209,0.16
T0428,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:09.619261176,0.16
T0396,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:09.635825137,0.16
T0464,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:09.827053531,0.16
T0154,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:09.908741117,0.17
T0794,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:10.559359290,0.18
T0606,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:10.683445366,0.18
T0784,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:11.053344909,0.18
T0014,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:11.457006011,0.19
T0553,BDC,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:11.503683906,0.19
T0489,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:11.818812285,0.2
T0593,BDC,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:11.877799592,0.2
T0495,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:11.956075133,0.2
T0100,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:12.330083000,0.21
T0620,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:12.402297859,2.21
T0125,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:12.416963814,0.21
T0602,BDC,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:12.449277392,0.21
T0444,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:12.612555789,0.21
T0485,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:13.095797762,0.22
T0708,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:13.121213613,0.22
T0742,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:13.248910168,0.22
T0148,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:13.302951050,0.22
T0462,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:13.579020180,0.23
T0590,BDC,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:13.623703561,0.23
T0273,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:13.663742029,0.23
T0142,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:13.922942159,0.23
T0041,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:14.056441267,0.23
T0160,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:14.319713762,0.24
T0736,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:14.440929793,0.24
T0053,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:14.644532125,2.24
T0664,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:14.655366680,0.24
T0511,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:14.911110988,0.25
T0454,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:15.373503772,0.26
T0267,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:15.763788546,0.26
T0065,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:15.830536326,0.26
T0323,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:15.892006408,0.26
T0797,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:16.163605338,0.27
T0458,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:16.351305213,0.27
T0111,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:16.422734586,0.27
T0206,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:16.741251272,0.28
T0450,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:16.742398812,0.28
T0144,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:17.180662083,0.29
T0493,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:17.280447911,2.29
T0711,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:17.345505885,0.29
T0037,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:17.437817278,0.29
T0719,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:17.551143988,0.29
T0376,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:17.778206474,0.3
T0047,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:17.930235919,0.3
T0103,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:18.115042022,0.3
T0764,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:18.188670028,0.3
T0005,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:18.319486009,0.31
T0123,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:18.371074388,0.31
T0467,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:18.406261791,2.31
T0477,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:18.423821137,0.31
T0319,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:18.439545038,0.31
T0471,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:18.584336699,2.31
T0136,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:18.738422538,0.31
T0656,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:18.818690039,0.31
T0754,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:18.843004560,0.31
T0626,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:18.884754594,2.31
T0491,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:18.986956949,2.32
T0595,BDC,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:19.719509967,0.33
T0134,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:19.771611833,0.33
T0164,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:19.874232470,0.33
T0475,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:19.935648627,0.33
T0660,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:20.498580551,0.34
T0150,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:20.696884277,2.34
T0577,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:20.723898772,0.35
T0640,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:20.797559006,0.35
T0654,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:21.047963270,0.35
T0353,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:21.223897822,2.35
T0139,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:21.694775950,0.36
T0016,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:21.882033665,0.36
T0024,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:21.901306474,0.37
T0727,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:22.007288802,0.37
T0230,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:22.604965858,0.38
T0309,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:23.420521312,0.39
T0382,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:23.603449201,2.39
T0061,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:23.622254006,0.39
T0420,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:23.919011985,0.4
T0628,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:24.031275115,0.4
T0027,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:24.055473109,0.4
T0758,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:24.079753927,0.4
T0547,BDC,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:24.327566544,0.41
T0636,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:24.425544681,0.41
T0541,BDC,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:24.631411506,2.41
T0335,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:25.539808999,0.43
T0642,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:25.615984030,0.43
T0733,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:25.829665269,0.43
T0131,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:25.933119404,0.43
T0545,BDC,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:26.124342849,0.44
T0448,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:26.264943281,0.44
T0337,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:26.897069253,0.45
T0616,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:27.056505152,0.45
T0019,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:27.145779205,0.45
T0543,BDC,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:27.178726680,0.45
T0287,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:27.307158302,0.46
T0766,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:27.626279681,0.46
T0254,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:27.743204701,0.46
T0693,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:27.789450750,0.46
T0109,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:28.058956947,0.47
T0666,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:28.452652907,0.47
T0343,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:28.560703853,0.48
T0725,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:28.677385430,0.48
T0432,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:28.769486222,0.48
T0584,BDC,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:28.898926652,0.48
T0368,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:29.192412574,0.49
T0762,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:29.210787025,2.49
T0394,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:29.500174433,0.49
T0702,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:29.559197860,0.49
T0234,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:30.077133512,0.5
T0357,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:30.353009739,0.51
T0780,HWH,ARRIVAL,2026-01-14 00:05:00.000000000,2026-01-14 00:07:30.481271338,2.51
T0416,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:30.617118914,0.51
T0285,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:30.789615940,0.51
T0756,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:31.022313277,0.52
T0509,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:31.442646596,0.52
T0644,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:31.716881823,0.53
T0676,HWH,DEPARTURE,2026-01-14 00:07:00.000000000,2026-01-14 00:07:32.044806746,0.53
